Date,Product_ID,Category,Units_Sold,Unit_Price,Total_Revenue,Discount_Applied,Year,Month,DayOfWeek,IsWeekend,Sales_Lag_1Day,Sales_Lag_7Day,Rolling_Mean_7Day,Rolling_Mean_30Day
2024-09-04,TOY_005,Toys,6,61.78,370.65,0.0,2024,9,2,0,9.0,8.0,7.857142857142857,8.066666666666666
2024-09-05,TOY_005,Toys,8,61.78,494.2,0.0,2024,9,3,0,6.0,6.0,8.142857142857142,8.0
2024-09-06,TOY_005,Toys,8,61.78,494.2,0.0,2024,9,4,0,8.0,6.0,8.428571428571429,8.033333333333333
2024-09-07,TOY_005,Toys,9,61.78,555.98,0.0,2024,9,5,1,8.0,9.0,8.428571428571429,8.066666666666666
2024-09-08,TOY_005,Toys,5,61.78,308.88,0.0,2024,9,6,1,9.0,10.0,7.714285714285714,7.966666666666667
2024-09-09,TOY_005,Toys,8,49.42,395.36,0.2,2024,9,0,0,5.0,9.0,7.571428571428571,7.766666666666667
2024-09-10,TOY_005,Toys,6,61.78,370.65,0.0,2024,9,1,0,8.0,9.0,7.142857142857143,7.666666666666667
2024-09-11,TOY_005,Toys,7,61.78,432.43,0.0,2024,9,2,0,6.0,6.0,7.285714285714286,7.633333333333334
2024-09-12,TOY_005,Toys,6,55.6,333.59,0.1,2024,9,3,0,7.0,8.0,7.0,7.533333333333333
2024-09-13,TOY_005,Toys,4,55.6,222.39,0.1,2024,9,4,0,6.0,8.0,6.428571428571429,7.433333333333334
2024-09-14,TOY_005,Toys,14,61.78,864.85,0.0,2024,9,5,1,4.0,9.0,7.142857142857143,7.5
2024-09-15,TOY_005,Toys,13,55.6,722.77,0.1,2024,9,6,1,14.0,5.0,8.285714285714286,7.7
2024-09-16,TOY_005,Toys,7,61.78,432.43,0.0,2024,9,0,0,13.0,8.0,8.142857142857142,7.766666666666667
2024-09-17,TOY_005,Toys,8,55.6,444.78,0.1,2024,9,1,0,7.0,6.0,8.428571428571429,7.733333333333333
2024-09-18,TOY_005,Toys,8,61.78,494.2,0.0,2024,9,2,0,8.0,7.0,8.571428571428571,7.666666666666667
2024-09-19,TOY_005,Toys,7,61.78,432.43,0.0,2024,9,3,0,8.0,6.0,8.714285714285714,7.666666666666667
2024-09-20,TOY_005,Toys,0,55.6,0.0,0.1,2024,9,4,0,7.0,4.0,8.142857142857142,7.666666666666667
2024-09-21,TOY_005,Toys,11,61.78,679.53,0.0,2024,9,5,1,0.0,14.0,7.714285714285714,7.8
2024-09-22,TOY_005,Toys,7,61.78,432.43,0.0,2024,9,6,1,11.0,13.0,6.857142857142857,7.866666666666666
2024-09-23,TOY_005,Toys,7,61.78,432.43,0.0,2024,9,0,0,7.0,7.0,6.857142857142857,7.733333333333333
2024-09-24,TOY_005,Toys,8,55.6,444.78,0.1,2024,9,1,0,7.0,8.0,6.857142857142857,7.633333333333334
2024-09-25,TOY_005,Toys,8,55.6,444.78,0.1,2024,9,2,0,8.0,8.0,6.857142857142857,7.666666666666667
2024-09-26,TOY_005,Toys,6,61.78,370.65,0.0,2024,9,3,0,8.0,7.0,6.714285714285714,7.6
2024-09-27,TOY_005,Toys,8,61.78,494.2,0.0,2024,9,4,0,6.0,0.0,7.857142857142857,7.6
2024-09-28,TOY_005,Toys,8,61.78,494.2,0.0,2024,9,5,1,8.0,11.0,7.428571428571429,7.666666666666667
2024-09-29,TOY_005,Toys,9,61.78,555.98,0.0,2024,9,6,1,8.0,7.0,7.714285714285714,7.766666666666667
2024-09-30,TOY_005,Toys,9,61.78,555.98,0.0,2024,9,0,0,9.0,7.0,8.0,7.766666666666667
2024-10-01,TOY_005,Toys,8,55.6,444.78,0.1,2024,10,1,0,9.0,8.0,8.0,7.7
2024-10-02,TOY_005,Toys,12,61.78,741.3,0.0,2024,10,2,0,8.0,8.0,8.571428571428571,7.8
2024-10-03,TOY_005,Toys,5,61.78,308.88,0.0,2024,10,3,0,12.0,6.0,8.428571428571429,7.666666666666667
2024-10-04,TOY_005,Toys,7,61.78,432.43,0.0,2024,10,4,0,5.0,8.0,8.285714285714286,7.7
2024-10-05,TOY_005,Toys,7,55.6,389.18,0.1,2024,10,5,1,7.0,8.0,8.142857142857142,7.666666666666667
2024-10-06,TOY_005,Toys,11,55.6,611.58,0.1,2024,10,6,1,7.0,9.0,8.428571428571429,7.766666666666667
2024-10-07,TOY_005,Toys,9,61.78,555.98,0.0,2024,10,0,0,11.0,9.0,8.428571428571429,7.766666666666667
2024-10-08,TOY_005,Toys,8,55.6,444.78,0.1,2024,10,1,0,9.0,8.0,8.428571428571429,7.866666666666666
2024-10-09,TOY_005,Toys,4,55.6,222.39,0.1,2024,10,2,0,8.0,12.0,7.285714285714286,7.733333333333333
2024-10-10,TOY_005,Toys,10,61.78,617.75,0.0,2024,10,3,0,4.0,5.0,8.0,7.866666666666666
2024-10-11,TOY_005,Toys,8,61.78,494.2,0.0,2024,10,4,0,10.0,7.0,8.142857142857142,7.9
2024-10-12,TOY_005,Toys,9,61.78,555.98,0.0,2024,10,5,1,8.0,7.0,8.428571428571429,8.0
2024-10-13,TOY_005,Toys,11,55.6,611.58,0.1,2024,10,6,1,9.0,11.0,8.428571428571429,8.233333333333333
2024-10-14,TOY_005,Toys,9,61.78,555.98,0.0,2024,10,0,0,11.0,9.0,8.428571428571429,8.066666666666666
2024-10-15,TOY_005,Toys,8,61.78,494.2,0.0,2024,10,1,0,9.0,8.0,8.428571428571429,7.9
2024-10-16,TOY_005,Toys,7,61.78,432.43,0.0,2024,10,2,0,8.0,4.0,8.857142857142858,7.9
2024-10-17,TOY_005,Toys,8,55.6,444.78,0.1,2024,10,3,0,7.0,10.0,8.571428571428571,7.9
2024-10-18,TOY_005,Toys,10,61.78,617.75,0.0,2024,10,4,0,8.0,8.0,8.857142857142858,7.966666666666667
2024-10-19,TOY_005,Toys,10,49.42,494.2,0.2,2024,10,5,1,10.0,9.0,9.0,8.066666666666666
2024-10-20,TOY_005,Toys,7,61.78,432.43,0.0,2024,10,6,1,10.0,11.0,8.428571428571429,8.3
2024-10-21,TOY_005,Toys,7,55.6,389.18,0.1,2024,10,0,0,7.0,9.0,8.142857142857142,8.166666666666666
2024-10-22,TOY_005,Toys,7,61.78,432.43,0.0,2024,10,1,0,7.0,8.0,8.0,8.166666666666666
2024-10-23,TOY_005,Toys,7,61.78,432.43,0.0,2024,10,2,0,7.0,7.0,8.0,8.166666666666666
2024-10-24,TOY_005,Toys,4,49.42,197.68,0.2,2024,10,3,0,7.0,8.0,7.428571428571429,8.033333333333333
2024-10-25,TOY_005,Toys,7,61.78,432.43,0.0,2024,10,4,0,4.0,10.0,7.0,8.0
2024-10-26,TOY_005,Toys,11,61.78,679.53,0.0,2024,10,5,1,7.0,10.0,7.142857142857143,8.166666666666666
2024-10-27,TOY_005,Toys,7,61.78,432.43,0.0,2024,10,6,1,11.0,7.0,7.142857142857143,8.133333333333333
2024-10-28,TOY_005,Toys,5,61.78,308.88,0.0,2024,10,0,0,7.0,7.0,6.857142857142857,8.033333333333333
2024-10-29,TOY_005,Toys,7,61.78,432.43,0.0,2024,10,1,0,5.0,7.0,6.857142857142857,7.966666666666667
2024-10-30,TOY_005,Toys,8,61.78,494.2,0.0,2024,10,2,0,7.0,7.0,7.0,7.933333333333334
2024-10-31,TOY_005,Toys,8,55.6,444.78,0.1,2024,10,3,0,8.0,4.0,7.571428571428571,7.933333333333334
2024-11-01,TOY_005,Toys,9,61.78,555.98,0.0,2024,11,4,0,8.0,7.0,7.857142857142857,7.833333333333333
2024-11-02,TOY_005,Toys,22,61.78,1359.06,0.0,2024,11,5,1,9.0,11.0,9.428571428571429,8.4
2024-11-03,TOY_005,Toys,12,61.78,741.3,0.0,2024,11,6,1,22.0,7.0,10.142857142857142,8.566666666666666
2024-11-04,TOY_005,Toys,14,61.78,864.85,0.0,2024,11,0,0,12.0,5.0,11.428571428571429,8.8
2024-11-05,TOY_005,Toys,12,61.78,741.3,0.0,2024,11,1,0,14.0,7.0,12.142857142857142,8.833333333333334
2024-11-06,TOY_005,Toys,11,61.78,679.53,0.0,2024,11,2,0,12.0,8.0,12.571428571428571,8.9
2024-11-07,TOY_005,Toys,12,61.78,741.3,0.0,2024,11,3,0,11.0,8.0,13.142857142857142,9.033333333333333
2024-11-08,TOY_005,Toys,12,61.78,741.3,0.0,2024,11,4,0,12.0,9.0,13.571428571428571,9.3
2024-11-09,TOY_005,Toys,12,55.6,667.17,0.1,2024,11,5,1,12.0,22.0,12.142857142857142,9.366666666666667
2024-11-10,TOY_005,Toys,16,55.6,889.56,0.1,2024,11,6,1,12.0,12.0,12.714285714285714,9.633333333333333
2024-11-11,TOY_005,Toys,14,49.42,691.88,0.2,2024,11,0,0,16.0,14.0,12.714285714285714,9.8
2024-11-12,TOY_005,Toys,13,61.78,803.08,0.0,2024,11,1,0,14.0,12.0,12.857142857142858,9.866666666666667
2024-11-13,TOY_005,Toys,11,61.78,679.53,0.0,2024,11,2,0,13.0,11.0,12.857142857142858,9.933333333333334
2024-11-14,TOY_005,Toys,12,61.78,741.3,0.0,2024,11,3,0,11.0,12.0,12.857142857142858,10.066666666666666
2024-11-15,TOY_005,Toys,14,61.78,864.85,0.0,2024,11,4,0,12.0,12.0,13.142857142857142,10.3
2024-11-16,TOY_005,Toys,12,61.78,741.3,0.0,2024,11,5,1,14.0,12.0,13.142857142857142,10.433333333333334
2024-11-17,TOY_005,Toys,21,61.78,1297.28,0.0,2024,11,6,1,12.0,16.0,13.857142857142858,10.8
2024-11-18,TOY_005,Toys,11,61.78,679.53,0.0,2024,11,0,0,21.0,14.0,13.428571428571429,10.833333333333334
2024-11-19,TOY_005,Toys,11,61.78,679.53,0.0,2024,11,1,0,11.0,13.0,13.142857142857142,10.966666666666667
2024-11-20,TOY_005,Toys,12,61.78,741.3,0.0,2024,11,2,0,11.0,11.0,13.285714285714286,11.133333333333333
2024-11-21,TOY_005,Toys,6,61.78,370.65,0.0,2024,11,3,0,12.0,12.0,12.428571428571429,11.1
2024-11-22,TOY_005,Toys,10,61.78,617.75,0.0,2024,11,4,0,6.0,14.0,11.857142857142858,11.2
2024-11-23,TOY_005,Toys,17,61.78,1050.18,0.0,2024,11,5,1,10.0,12.0,12.571428571428571,11.633333333333333
2024-11-24,TOY_005,Toys,19,61.78,1173.73,0.0,2024,11,6,1,17.0,21.0,12.285714285714286,12.033333333333333
2024-11-25,TOY_005,Toys,11,55.6,611.58,0.1,2024,11,0,0,19.0,11.0,12.285714285714286,12.033333333333333
2024-11-26,TOY_005,Toys,12,61.78,741.3,0.0,2024,11,1,0,11.0,11.0,12.428571428571429,12.2
2024-11-27,TOY_005,Toys,9,55.6,500.38,0.1,2024,11,2,0,12.0,12.0,12.0,12.333333333333334
2024-11-28,TOY_005,Toys,12,55.6,667.17,0.1,2024,11,3,0,9.0,6.0,12.857142857142858,12.5
2024-11-29,TOY_005,Toys,13,61.78,803.08,0.0,2024,11,4,0,12.0,10.0,13.285714285714286,12.666666666666666
2024-11-30,TOY_005,Toys,14,55.6,778.37,0.1,2024,11,5,1,13.0,17.0,12.857142857142858,12.866666666666667
2024-12-01,TOY_005,Toys,13,61.78,803.08,0.0,2024,12,6,1,14.0,19.0,12.0,13.0
2024-12-02,TOY_005,Toys,12,55.6,667.17,0.1,2024,12,0,0,13.0,11.0,12.142857142857142,12.666666666666666
2024-12-03,TOY_005,Toys,8,55.6,444.78,0.1,2024,12,1,0,12.0,12.0,11.571428571428571,12.533333333333333
2024-12-04,TOY_005,Toys,13,61.78,803.08,0.0,2024,12,2,0,8.0,9.0,12.142857142857142,12.5
2024-12-05,TOY_005,Toys,11,55.6,611.58,0.1,2024,12,3,0,13.0,12.0,12.0,12.466666666666667
2024-12-06,TOY_005,Toys,14,61.78,864.85,0.0,2024,12,4,0,11.0,13.0,12.142857142857142,12.566666666666666
2024-12-07,TOY_005,Toys,9,61.78,555.98,0.0,2024,12,5,1,14.0,14.0,11.428571428571429,12.466666666666667
2024-12-08,TOY_005,Toys,15,61.78,926.63,0.0,2024,12,6,1,9.0,13.0,11.714285714285714,12.566666666666666
2024-12-09,TOY_005,Toys,9,49.42,444.78,0.2,2024,12,0,0,15.0,12.0,11.285714285714286,12.466666666666667
2024-12-10,TOY_005,Toys,9,61.78,555.98,0.0,2024,12,1,0,9.0,8.0,11.428571428571429,12.233333333333333
2024-12-11,TOY_005,Toys,11,49.42,543.62,0.2,2024,12,2,0,9.0,13.0,11.142857142857142,12.133333333333333
2024-12-12,TOY_005,Toys,11,61.78,679.53,0.0,2024,12,3,0,11.0,11.0,11.142857142857142,12.066666666666666
2024-12-13,TOY_005,Toys,11,49.42,543.62,0.2,2024,12,4,0,11.0,14.0,10.714285714285714,12.066666666666666
2024-12-14,TOY_005,Toys,14,61.78,864.85,0.0,2024,12,5,1,11.0,9.0,11.428571428571429,12.133333333333333
2024-12-15,TOY_005,Toys,10,61.78,617.75,0.0,2024,12,6,1,14.0,15.0,10.714285714285714,12.0
2024-12-16,TOY_005,Toys,13,61.78,803.08,0.0,2024,12,0,0,10.0,9.0,11.285714285714286,12.033333333333333
2024-12-17,TOY_005,Toys,12,61.78,741.3,0.0,2024,12,1,0,13.0,9.0,11.714285714285714,11.733333333333333
2024-12-18,TOY_005,Toys,12,61.78,741.3,0.0,2024,12,2,0,12.0,11.0,11.857142857142858,11.766666666666667
2024-12-19,TOY_005,Toys,13,61.78,803.08,0.0,2024,12,3,0,12.0,11.0,12.142857142857142,11.833333333333334
2024-12-20,TOY_005,Toys,11,55.6,611.58,0.1,2024,12,4,0,13.0,11.0,12.142857142857142,11.8
2024-12-21,TOY_005,Toys,15,61.78,926.63,0.0,2024,12,5,1,11.0,14.0,12.285714285714286,12.1
2024-12-22,TOY_005,Toys,13,61.78,803.08,0.0,2024,12,6,1,15.0,10.0,12.714285714285714,12.2
2024-12-23,TOY_005,Toys,8,61.78,494.2,0.0,2024,12,0,0,13.0,13.0,12.0,11.9
2024-12-24,TOY_005,Toys,10,61.78,617.75,0.0,2024,12,1,0,8.0,12.0,11.714285714285714,11.6
2024-12-25,TOY_005,Toys,8,55.6,444.78,0.1,2024,12,2,0,10.0,12.0,11.142857142857142,11.5
2024-12-26,TOY_005,Toys,9,61.78,555.98,0.0,2024,12,3,0,8.0,13.0,10.571428571428571,11.4
2024-12-27,TOY_005,Toys,14,61.78,864.85,0.0,2024,12,4,0,9.0,11.0,11.0,11.566666666666666
2024-12-28,TOY_005,Toys,19,49.42,938.98,0.2,2024,12,5,1,14.0,15.0,11.571428571428571,11.8
2024-12-29,TOY_005,Toys,18,61.78,1111.96,0.0,2024,12,6,1,19.0,13.0,12.285714285714286,11.966666666666667
2024-12-30,TOY_005,Toys,7,61.78,432.43,0.0,2024,12,0,0,18.0,8.0,12.142857142857142,11.733333333333333
2024-12-31,TOY_005,Toys,10,61.78,617.75,0.0,2024,12,1,0,7.0,10.0,12.142857142857142,11.633333333333333
2025-01-01,TOY_005,Toys,8,61.78,494.2,0.0,2025,1,2,0,10.0,8.0,12.142857142857142,11.5
2025-01-02,TOY_005,Toys,10,61.78,617.75,0.0,2025,1,3,0,8.0,9.0,12.285714285714286,11.566666666666666
2025-01-03,TOY_005,Toys,8,55.6,444.78,0.1,2025,1,4,0,10.0,14.0,11.428571428571429,11.4
2025-01-04,TOY_005,Toys,8,61.78,494.2,0.0,2025,1,5,1,8.0,19.0,9.857142857142858,11.3
2025-01-05,TOY_005,Toys,7,61.78,432.43,0.0,2025,1,6,1,8.0,18.0,8.285714285714286,11.066666666666666
2025-01-06,TOY_005,Toys,6,61.78,370.65,0.0,2025,1,0,0,7.0,7.0,8.142857142857142,10.966666666666667
2025-01-07,TOY_005,Toys,9,49.42,444.78,0.2,2025,1,1,0,6.0,10.0,8.0,10.766666666666667
2025-01-08,TOY_005,Toys,10,61.78,617.75,0.0,2025,1,2,0,9.0,8.0,8.285714285714286,10.8
2025-01-09,TOY_005,Toys,6,61.78,370.65,0.0,2025,1,3,0,10.0,10.0,7.714285714285714,10.7
2025-01-10,TOY_005,Toys,8,55.6,444.78,0.1,2025,1,4,0,6.0,8.0,7.714285714285714,10.6
2025-01-11,TOY_005,Toys,0,55.6,0.0,0.1,2025,1,5,1,8.0,8.0,6.571428571428571,10.233333333333333
2025-01-12,TOY_005,Toys,12,61.78,741.3,0.0,2025,1,6,1,0.0,7.0,7.285714285714286,10.266666666666667
2025-01-13,TOY_005,Toys,5,61.78,308.88,0.0,2025,1,0,0,12.0,6.0,7.142857142857143,9.966666666666667
2025-01-14,TOY_005,Toys,5,61.78,308.88,0.0,2025,1,1,0,5.0,9.0,6.571428571428571,9.8
2025-01-15,TOY_005,Toys,7,55.6,389.18,0.1,2025,1,2,0,5.0,10.0,6.142857142857143,9.6
2025-01-16,TOY_005,Toys,7,61.78,432.43,0.0,2025,1,3,0,7.0,6.0,6.285714285714286,9.433333333333334
2025-01-17,TOY_005,Toys,7,61.78,432.43,0.0,2025,1,4,0,7.0,8.0,6.142857142857143,9.266666666666667
2025-01-18,TOY_005,Toys,11,61.78,679.53,0.0,2025,1,5,1,7.0,0.0,7.714285714285714,9.2
2025-01-19,TOY_005,Toys,12,61.78,741.3,0.0,2025,1,6,1,11.0,12.0,7.714285714285714,9.233333333333333
2025-01-20,TOY_005,Toys,10,61.78,617.75,0.0,2025,1,0,0,12.0,5.0,8.428571428571429,9.066666666666666
2025-01-21,TOY_005,Toys,6,61.78,370.65,0.0,2025,1,1,0,10.0,5.0,8.571428571428571,8.833333333333334
2025-01-22,TOY_005,Toys,5,61.78,308.88,0.0,2025,1,2,0,6.0,7.0,8.285714285714286,8.733333333333333
2025-01-23,TOY_005,Toys,7,61.78,432.43,0.0,2025,1,3,0,5.0,7.0,8.285714285714286,8.633333333333333
2025-01-24,TOY_005,Toys,6,61.78,370.65,0.0,2025,1,4,0,7.0,7.0,8.142857142857142,8.566666666666666
2025-01-25,TOY_005,Toys,11,55.6,611.58,0.1,2025,1,5,1,6.0,11.0,8.142857142857142,8.633333333333333
2025-01-26,TOY_005,Toys,11,49.42,543.62,0.2,2025,1,6,1,11.0,12.0,8.0,8.533333333333333
2025-01-27,TOY_005,Toys,8,49.42,395.36,0.2,2025,1,0,0,11.0,10.0,7.714285714285714,8.166666666666666
2025-01-28,TOY_005,Toys,7,61.78,432.43,0.0,2025,1,1,0,8.0,6.0,7.857142857142857,7.8
2025-01-29,TOY_005,Toys,7,61.78,432.43,0.0,2025,1,2,0,7.0,5.0,8.142857142857142,7.8
2025-01-30,TOY_005,Toys,8,61.78,494.2,0.0,2025,1,3,0,7.0,7.0,8.285714285714286,7.733333333333333
2025-01-31,TOY_005,Toys,6,61.78,370.65,0.0,2025,1,4,0,8.0,6.0,8.285714285714286,7.666666666666667
2025-02-01,TOY_005,Toys,16,61.78,988.4,0.0,2025,2,5,1,6.0,11.0,9.0,7.866666666666666
2025-02-02,TOY_005,Toys,12,55.6,667.17,0.1,2025,2,6,1,16.0,11.0,9.142857142857142,8.0
2025-02-03,TOY_005,Toys,6,61.78,370.65,0.0,2025,2,0,0,12.0,8.0,8.857142857142858,7.933333333333334
2025-02-04,TOY_005,Toys,8,61.78,494.2,0.0,2025,2,1,0,6.0,7.0,9.0,7.966666666666667
2025-02-05,TOY_005,Toys,10,61.78,617.75,0.0,2025,2,2,0,8.0,7.0,9.428571428571429,8.1
2025-02-06,TOY_005,Toys,6,55.6,333.59,0.1,2025,2,3,0,10.0,8.0,9.142857142857142,8.0
2025-02-07,TOY_005,Toys,5,61.78,308.88,0.0,2025,2,4,0,6.0,6.0,9.0,7.833333333333333
2025-02-08,TOY_005,Toys,10,61.78,617.75,0.0,2025,2,5,1,5.0,16.0,8.142857142857142,7.966666666666667
2025-02-09,TOY_005,Toys,12,61.78,741.3,0.0,2025,2,6,1,10.0,12.0,8.142857142857142,8.1
2025-02-10,TOY_005,Toys,9,49.42,444.78,0.2,2025,2,0,0,12.0,6.0,8.571428571428571,8.4
2025-02-11,TOY_005,Toys,5,61.78,308.88,0.0,2025,2,1,0,9.0,8.0,8.142857142857142,8.166666666666666
2025-02-12,TOY_005,Toys,8,61.78,494.2,0.0,2025,2,2,0,5.0,10.0,7.857142857142857,8.266666666666667
2025-02-13,TOY_005,Toys,9,49.42,444.78,0.2,2025,2,3,0,8.0,6.0,8.285714285714286,8.4
2025-02-14,TOY_005,Toys,8,61.78,494.2,0.0,2025,2,4,0,9.0,5.0,8.714285714285714,8.433333333333334
2025-02-15,TOY_005,Toys,13,55.6,722.77,0.1,2025,2,5,1,8.0,10.0,9.142857142857142,8.633333333333333
2025-02-16,TOY_005,Toys,10,49.42,494.2,0.2,2025,2,6,1,13.0,12.0,8.857142857142858,8.733333333333333
2025-02-17,TOY_005,Toys,9,61.78,555.98,0.0,2025,2,0,0,10.0,9.0,8.857142857142858,8.666666666666666
2025-02-18,TOY_005,Toys,8,61.78,494.2,0.0,2025,2,1,0,9.0,5.0,9.285714285714286,8.533333333333333
2025-02-19,TOY_005,Toys,8,61.78,494.2,0.0,2025,2,2,0,8.0,8.0,9.285714285714286,8.466666666666667
2025-02-20,TOY_005,Toys,9,49.42,444.78,0.2,2025,2,3,0,8.0,9.0,9.285714285714286,8.566666666666666
2025-02-21,TOY_005,Toys,0,55.6,0.0,0.1,2025,2,4,0,9.0,8.0,8.142857142857142,8.4
2025-02-22,TOY_005,Toys,9,61.78,555.98,0.0,2025,2,5,1,0.0,13.0,7.571428571428571,8.466666666666667
2025-02-23,TOY_005,Toys,9,61.78,555.98,0.0,2025,2,6,1,9.0,10.0,7.428571428571429,8.566666666666666
2025-02-24,TOY_005,Toys,5,61.78,308.88,0.0,2025,2,0,0,9.0,9.0,6.857142857142857,8.366666666666667
2025-02-25,TOY_005,Toys,9,61.78,555.98,0.0,2025,2,1,0,5.0,8.0,7.0,8.3
2025-02-26,TOY_005,Toys,8,61.78,494.2,0.0,2025,2,2,0,9.0,8.0,7.0,8.3
2025-02-27,TOY_005,Toys,5,61.78,308.88,0.0,2025,2,3,0,8.0,9.0,6.428571428571429,8.233333333333333
2025-02-28,TOY_005,Toys,9,49.42,444.78,0.2,2025,2,4,0,5.0,0.0,7.714285714285714,8.3
2025-03-01,TOY_005,Toys,9,61.78,555.98,0.0,2025,3,5,1,9.0,9.0,7.714285714285714,8.333333333333334
2025-03-02,TOY_005,Toys,7,55.6,389.18,0.1,2025,3,6,1,9.0,9.0,7.428571428571429,8.366666666666667
2025-03-03,TOY_005,Toys,8,61.78,494.2,0.0,2025,3,0,0,7.0,5.0,7.857142857142857,8.1
2025-03-04,TOY_005,Toys,10,61.78,617.75,0.0,2025,3,1,0,8.0,9.0,8.0,8.033333333333333
2025-03-05,TOY_005,Toys,5,61.78,308.88,0.0,2025,3,2,0,10.0,8.0,7.571428571428571,8.0
2025-03-06,TOY_005,Toys,7,61.78,432.43,0.0,2025,3,3,0,5.0,5.0,7.857142857142857,7.966666666666667
2025-03-07,TOY_005,Toys,6,61.78,370.65,0.0,2025,3,4,0,7.0,9.0,7.428571428571429,7.833333333333333
2025-03-08,TOY_005,Toys,6,61.78,370.65,0.0,2025,3,5,1,6.0,9.0,7.0,7.833333333333333
2025-03-09,TOY_005,Toys,10,61.78,617.75,0.0,2025,3,6,1,6.0,7.0,7.428571428571429,8.0
2025-03-10,TOY_005,Toys,7,61.78,432.43,0.0,2025,3,0,0,10.0,8.0,7.285714285714286,7.9
2025-03-11,TOY_005,Toys,4,61.78,247.1,0.0,2025,3,1,0,7.0,10.0,6.428571428571429,7.633333333333334
2025-03-12,TOY_005,Toys,8,61.78,494.2,0.0,2025,3,2,0,4.0,5.0,6.857142857142857,7.6
2025-03-13,TOY_005,Toys,7,61.78,432.43,0.0,2025,3,3,0,8.0,7.0,6.857142857142857,7.666666666666667
2025-03-14,TOY_005,Toys,10,61.78,617.75,0.0,2025,3,4,0,7.0,6.0,7.428571428571429,7.733333333333333
2025-03-15,TOY_005,Toys,9,61.78,555.98,0.0,2025,3,5,1,10.0,6.0,7.857142857142857,7.733333333333333
2025-03-16,TOY_005,Toys,10,61.78,617.75,0.0,2025,3,6,1,9.0,10.0,7.857142857142857,7.8
2025-03-17,TOY_005,Toys,6,55.6,333.59,0.1,2025,3,0,0,10.0,7.0,7.714285714285714,7.566666666666666
2025-03-18,TOY_005,Toys,6,61.78,370.65,0.0,2025,3,1,0,6.0,4.0,8.0,7.433333333333334
2025-03-19,TOY_005,Toys,6,61.78,370.65,0.0,2025,3,2,0,6.0,8.0,7.714285714285714,7.333333333333333
2025-03-20,TOY_005,Toys,6,61.78,370.65,0.0,2025,3,3,0,6.0,7.0,7.571428571428571,7.266666666666667
2025-03-21,TOY_005,Toys,10,49.42,494.2,0.2,2025,3,4,0,6.0,10.0,7.571428571428571,7.333333333333333
2025-03-22,TOY_005,Toys,12,49.42,593.04,0.2,2025,3,5,1,10.0,9.0,8.0,7.433333333333334
2025-03-23,TOY_005,Toys,12,61.78,741.3,0.0,2025,3,6,1,12.0,10.0,8.285714285714286,7.833333333333333
2025-03-24,TOY_005,Toys,6,55.6,333.59,0.1,2025,3,0,0,12.0,6.0,8.285714285714286,7.733333333333333
2025-03-25,TOY_005,Toys,5,55.6,277.99,0.1,2025,3,1,0,6.0,6.0,8.142857142857142,7.6
2025-03-26,TOY_005,Toys,8,49.42,395.36,0.2,2025,3,2,0,5.0,6.0,8.428571428571429,7.7
2025-03-27,TOY_005,Toys,3,61.78,185.33,0.0,2025,3,3,0,8.0,6.0,8.0,7.5
2025-03-28,TOY_005,Toys,6,55.6,333.59,0.1,2025,3,4,0,3.0,10.0,7.428571428571429,7.433333333333334
2025-03-29,TOY_005,Toys,12,61.78,741.3,0.0,2025,3,5,1,6.0,12.0,7.428571428571429,7.666666666666667
2025-03-30,TOY_005,Toys,7,61.78,432.43,0.0,2025,3,6,1,12.0,12.0,6.714285714285714,7.6
2025-03-31,TOY_005,Toys,7,61.78,432.43,0.0,2025,3,0,0,7.0,6.0,6.857142857142857,7.533333333333333
2025-04-01,TOY_005,Toys,6,61.78,370.65,0.0,2025,4,1,0,7.0,5.0,7.0,7.5
2025-04-02,TOY_005,Toys,7,61.78,432.43,0.0,2025,4,2,0,6.0,8.0,6.857142857142857,7.466666666666667
2025-04-03,TOY_005,Toys,8,55.6,444.78,0.1,2025,4,3,0,7.0,3.0,7.571428571428571,7.4
2025-04-04,TOY_005,Toys,8,61.78,494.2,0.0,2025,4,4,0,8.0,6.0,7.857142857142857,7.5
2025-04-05,TOY_005,Toys,10,61.78,617.75,0.0,2025,4,5,1,8.0,12.0,7.571428571428571,7.6
2025-04-06,TOY_005,Toys,8,61.78,494.2,0.0,2025,4,6,1,10.0,7.0,7.714285714285714,7.666666666666667
2025-04-07,TOY_005,Toys,7,55.6,389.18,0.1,2025,4,0,0,8.0,7.0,7.714285714285714,7.7
2025-04-08,TOY_005,Toys,6,61.78,370.65,0.0,2025,4,1,0,7.0,6.0,7.714285714285714,7.566666666666666
2025-04-09,TOY_005,Toys,10,61.78,617.75,0.0,2025,4,2,0,6.0,7.0,8.142857142857142,7.666666666666667
2025-04-10,TOY_005,Toys,8,55.6,444.78,0.1,2025,4,3,0,10.0,8.0,8.142857142857142,7.8
2025-04-11,TOY_005,Toys,8,61.78,494.2,0.0,2025,4,4,0,8.0,8.0,8.142857142857142,7.8
2025-04-12,TOY_005,Toys,9,61.78,555.98,0.0,2025,4,5,1,8.0,10.0,8.0,7.866666666666666
2025-04-13,TOY_005,Toys,11,61.78,679.53,0.0,2025,4,6,1,9.0,8.0,8.428571428571429,7.9
2025-04-14,TOY_005,Toys,8,55.6,444.78,0.1,2025,4,0,0,11.0,7.0,8.571428571428571,7.866666666666666
