Date,Product_ID,Category,Units_Sold,Unit_Price,Total_Revenue,Discount_Applied
2025-09-07,TOY_005,Toys,11,49.42,543.62,0.2
2025-09-07,TOY_006,Toys,8,411.11,3288.85,0.0
2025-09-07,TOY_007,Toys,68,227.46,15467.44,0.0
2025-09-07,TOY_008,Toys,31,238.4,7390.3,0.0
2025-09-07,TOY_009,Toys,88,127.56,11225.58,0.0
2025-09-07,TOY_010,Toys,21,10.34,217.15,0.0
2025-09-08,ELE_001,Electronics,10,415.87,4158.66,0.0
2025-09-08,ELE_002,Electronics,43,74.24,3192.31,0.0
2025-09-08,ELE_003,Electronics,31,95.43,2958.48,0.1
2025-09-08,ELE_004,Electronics,26,344.68,8961.67,0.0
2025-09-08,ELE_005,Electronics,11,11.11,122.2,0.0
2025-09-08,ELE_006,Electronics,27,328.31,8864.34,0.0
2025-09-08,ELE_007,Electronics,19,404.63,7688.06,0.0
2025-09-08,ELE_008,Electronics,5,204.05,1020.25,0.1
2025-09-08,ELE_009,Electronics,0,316.87,0.0,0.0
2025-09-08,ELE_010,Electronics,31,331.0,10260.86,0.0
2025-09-08,CLO_001,Clothing,16,229.92,3678.68,0.0
2025-09-08,CLO_002,Clothing,14,390.33,5464.56,0.0
2025-09-08,CLO_003,Clothing,40,19.04,761.72,0.2
2025-09-08,CLO_004,Clothing,34,316.0,10743.97,0.0
2025-09-08,CLO_005,Clothing,17,29.94,508.95,0.2
2025-09-08,CLO_006,Clothing,41,296.32,12148.97,0.1
2025-09-08,CLO_007,Clothing,32,319.72,10231.13,0.0
2025-09-08,CLO_008,Clothing,18,133.5,2402.93,0.1
2025-09-08,CLO_009,Clothing,50,147.64,7382.18,0.0
2025-09-08,CLO_010,Clothing,58,392.58,22769.35,0.0
2025-09-08,GRO_001,Groceries,43,42.09,1810.0,0.0
2025-09-08,GRO_002,Groceries,42,59.14,2483.68,0.2
2025-09-08,GRO_003,Groceries,39,464.56,18117.88,0.0
2025-09-08,GRO_004,Groceries,37,273.75,10128.7,0.0
2025-09-08,GRO_005,Groceries,34,302.18,10274.16,0.0
2025-09-08,GRO_006,Groceries,26,267.2,6947.11,0.2
2025-09-08,GRO_007,Groceries,7,385.09,2695.63,0.0
2025-09-08,GRO_008,Groceries,57,377.11,21495.4,0.0
2025-09-08,GRO_009,Groceries,42,85.02,3570.81,0.0
2025-09-08,GRO_010,Groceries,13,50.09,651.11,0.0
2025-09-08,FUR_001,Furniture,0,310.65,0.0,0.0
2025-09-08,FUR_002,Furniture,28,285.42,7991.82,0.1
2025-09-08,FUR_003,Furniture,2,108.65,217.3,0.0
2025-09-08,FUR_004,Furniture,10,107.08,1070.81,0.0
2025-09-08,FUR_005,Furniture,22,425.37,9358.18,0.1
2025-09-08,FUR_006,Furniture,9,328.67,2958.03,0.0
2025-09-08,FUR_007,Furniture,27,234.14,6321.82,0.0
2025-09-08,FUR_008,Furniture,26,304.79,7924.57,0.0
2025-09-08,FUR_009,Furniture,29,17.14,497.18,0.0
2025-09-08,FUR_010,Furniture,14,381.85,5345.86,0.2
2025-09-08,TOY_001,Toys,41,75.67,3102.67,0.0
2025-09-08,TOY_002,Toys,11,63.87,702.59,0.0
2025-09-08,TOY_003,Toys,37,434.24,16066.87,0.0
2025-09-08,TOY_004,Toys,6,142.17,853.01,0.1
2025-09-08,TOY_005,Toys,11,49.42,543.62,0.2
2025-09-08,TOY_006,Toys,6,328.89,1973.31,0.2
2025-09-08,TOY_007,Toys,28,227.46,6368.95,0.0
2025-09-08,TOY_008,Toys,32,238.4,7628.69,0.0
2025-09-08,TOY_009,Toys,44,114.81,5051.51,0.1
2025-09-08,TOY_010,Toys,26,9.31,241.97,0.1
2025-09-09,ELE_001,Electronics,16,415.87,6653.85,0.0
2025-09-09,ELE_002,Electronics,46,59.39,2732.03,0.2
2025-09-09,ELE_003,Electronics,33,95.43,3149.35,0.1
2025-09-09,ELE_004,Electronics,27,344.68,9306.35,0.0
2025-09-09,ELE_005,Electronics,0,11.11,0.0,0.0
2025-09-09,ELE_006,Electronics,22,328.31,7222.79,0.0
2025-09-09,ELE_007,Electronics,17,323.71,5503.03,0.2
2025-09-09,ELE_008,Electronics,3,204.05,612.15,0.1
2025-09-09,ELE_009,Electronics,16,316.87,5069.94,0.0
2025-09-09,ELE_010,Electronics,27,331.0,8936.88,0.0
2025-09-09,CLO_001,Clothing,17,229.92,3908.6,0.0
2025-09-09,CLO_002,Clothing,20,351.29,7025.86,0.1
2025-09-09,CLO_003,Clothing,33,21.42,706.97,0.1
2025-09-09,CLO_004,Clothing,39,316.0,12323.97,0.0
2025-09-09,CLO_005,Clothing,26,37.42,972.98,0.0
2025-09-09,CLO_006,Clothing,31,296.32,9185.81,0.1
2025-09-09,CLO_007,Clothing,36,319.72,11510.03,0.0
2025-09-09,CLO_008,Clothing,18,148.33,2669.93,0.0
2025-09-09,CLO_009,Clothing,43,147.64,6348.67,0.0
2025-09-09,CLO_010,Clothing,47,392.58,18451.03,0.0
2025-09-09,GRO_001,Groceries,34,42.09,1431.16,0.0
2025-09-09,GRO_002,Groceries,51,73.92,3769.88,0.0
2025-09-09,GRO_003,Groceries,25,464.56,11614.02,0.0
2025-09-09,GRO_004,Groceries,57,273.75,15603.68,0.0
2025-09-09,GRO_005,Groceries,45,302.18,13598.15,0.0
2025-09-09,GRO_006,Groceries,26,334.0,8683.89,0.0
2025-09-09,GRO_007,Groceries,4,346.58,1386.32,0.1
2025-09-09,GRO_008,Groceries,39,377.11,14707.38,0.0
2025-09-09,GRO_009,Groceries,37,85.02,3145.71,0.0
2025-09-09,GRO_010,Groceries,11,40.07,440.75,0.2
2025-09-09,FUR_001,Furniture,11,310.65,3417.15,0.0
2025-09-09,FUR_002,Furniture,26,285.42,7420.97,0.1
2025-09-09,FUR_003,Furniture,4,108.65,434.59,0.0
2025-09-09,FUR_004,Furniture,12,96.37,1156.47,0.1
2025-09-09,FUR_005,Furniture,27,425.37,11485.04,0.1
2025-09-09,FUR_006,Furniture,11,262.94,2892.3,0.2
2025-09-09,FUR_007,Furniture,47,234.14,11004.65,0.0
2025-09-09,FUR_008,Furniture,39,304.79,11886.86,0.0
2025-09-09,FUR_009,Furniture,28,17.14,480.04,0.0
2025-09-09,FUR_010,Furniture,16,429.58,6873.25,0.1
2025-09-09,TOY_001,Toys,53,75.67,4010.76,0.0
2025-09-09,TOY_002,Toys,8,57.48,459.88,0.1
2025-09-09,TOY_003,Toys,24,434.24,10421.75,0.0
2025-09-09,TOY_004,Toys,4,157.96,631.86,0.0
2025-09-09,TOY_005,Toys,5,61.78,308.88,0.0
2025-09-09,TOY_006,Toys,6,328.89,1973.31,0.2
2025-09-09,TOY_007,Toys,41,227.46,9325.96,0.0
2025-09-09,TOY_008,Toys,24,238.4,5721.52,0.0
2025-09-09,TOY_009,Toys,56,127.56,7143.55,0.0
2025-09-09,TOY_010,Toys,32,10.34,330.9,0.0
2025-09-10,ELE_001,Electronics,13,415.87,5406.26,0.0
2025-09-10,ELE_002,Electronics,35,59.39,2078.72,0.2
2025-09-10,ELE_003,Electronics,32,84.83,2714.59,0.2
2025-09-10,ELE_004,Electronics,33,344.68,11374.43,0.0
2025-09-10,ELE_005,Electronics,11,8.89,97.76,0.2
2025-09-10,ELE_006,Electronics,11,328.31,3611.4,0.0
2025-09-10,ELE_007,Electronics,21,404.63,8497.33,0.0
2025-09-10,ELE_008,Electronics,5,226.72,1133.62,0.0
2025-09-10,ELE_009,Electronics,23,316.87,7288.04,0.0
2025-09-10,ELE_010,Electronics,42,297.9,12511.63,0.1
2025-09-10,CLO_001,Clothing,14,229.92,3218.85,0.0
2025-09-10,CLO_002,Clothing,24,312.26,7494.25,0.2
2025-09-10,CLO_003,Clothing,33,23.8,785.53,0.0
2025-09-10,CLO_004,Clothing,44,316.0,13903.96,0.0
2025-09-10,CLO_005,Clothing,20,37.42,748.45,0.0
2025-09-10,CLO_006,Clothing,36,329.24,11852.65,0.0
2025-09-10,CLO_007,Clothing,21,319.72,6714.18,0.0
2025-09-10,CLO_008,Clothing,24,148.33,3559.9,0.0
2025-09-10,CLO_009,Clothing,41,147.64,6053.39,0.0
2025-09-10,CLO_010,Clothing,62,392.58,24339.65,0.0
2025-09-10,GRO_001,Groceries,24,42.09,1010.23,0.0
2025-09-10,GRO_002,Groceries,41,59.14,2424.55,0.2
2025-09-10,GRO_003,Groceries,25,418.1,10452.62,0.1
2025-09-10,GRO_004,Groceries,44,273.75,12044.95,0.0
2025-09-10,GRO_005,Groceries,38,271.96,10334.59,0.1
2025-09-10,GRO_006,Groceries,14,334.0,4675.94,0.0
2025-09-10,GRO_007,Groceries,8,346.58,2772.65,0.1
2025-09-10,GRO_008,Groceries,55,377.11,20741.17,0.0
2025-09-10,GRO_009,Groceries,41,85.02,3485.79,0.0
2025-09-10,GRO_010,Groceries,8,50.09,400.68,0.0
2025-09-10,FUR_001,Furniture,13,310.65,4038.45,0.0
2025-09-10,FUR_002,Furniture,35,317.14,11099.75,0.0
2025-09-10,FUR_003,Furniture,6,108.65,651.89,0.0
2025-09-10,FUR_004,Furniture,9,107.08,963.73,0.0
2025-09-10,FUR_005,Furniture,32,472.64,15124.33,0.0
2025-09-10,FUR_006,Furniture,10,328.67,3286.71,0.0
2025-09-10,FUR_007,Furniture,40,210.73,8429.09,0.1
2025-09-10,FUR_008,Furniture,34,304.79,10362.9,0.0
2025-09-10,FUR_009,Furniture,26,17.14,445.75,0.0
2025-09-10,FUR_010,Furniture,15,477.31,7159.63,0.0
2025-09-10,TOY_001,Toys,0,75.67,0.0,0.0
2025-09-10,TOY_002,Toys,12,63.87,766.46,0.0
2025-09-10,TOY_003,Toys,24,434.24,10421.75,0.0
2025-09-10,TOY_004,Toys,3,157.96,473.89,0.0
2025-09-10,TOY_005,Toys,9,61.78,555.98,0.0
2025-09-10,TOY_006,Toys,4,370.0,1479.98,0.1
2025-09-10,TOY_007,Toys,41,227.46,9325.96,0.0
2025-09-10,TOY_008,Toys,26,238.4,6198.31,0.0
2025-09-10,TOY_009,Toys,45,127.56,5740.35,0.0
2025-09-10,TOY_010,Toys,0,10.34,0.0,0.0
2025-09-11,ELE_001,Electronics,14,415.87,5822.12,0.0
2025-09-11,ELE_002,Electronics,55,66.82,3674.87,0.1
2025-09-11,ELE_003,Electronics,19,95.43,1813.26,0.1
2025-09-11,ELE_004,Electronics,34,344.68,11719.11,0.0
2025-09-11,ELE_005,Electronics,10,11.11,111.09,0.0
2025-09-11,ELE_006,Electronics,25,328.31,8207.72,0.0
2025-09-11,ELE_007,Electronics,16,404.63,6474.16,0.0
2025-09-11,ELE_008,Electronics,8,204.05,1632.41,0.1
2025-09-11,ELE_009,Electronics,18,316.87,5703.69,0.0
2025-09-11,ELE_010,Electronics,34,331.0,11253.85,0.0
2025-09-11,CLO_001,Clothing,19,229.92,4368.44,0.0
2025-09-11,CLO_002,Clothing,21,312.26,6557.47,0.2
2025-09-11,CLO_003,Clothing,42,23.8,999.76,0.0
2025-09-11,CLO_004,Clothing,31,252.8,7836.78,0.2
2025-09-11,CLO_005,Clothing,16,37.42,598.76,0.0
2025-09-11,CLO_006,Clothing,34,296.32,10074.75,0.1
2025-09-11,CLO_007,Clothing,38,255.78,9719.58,0.2
2025-09-11,CLO_008,Clothing,18,148.33,2669.93,0.0
2025-09-11,CLO_009,Clothing,52,147.64,7677.46,0.0
2025-09-11,CLO_010,Clothing,62,392.58,24339.65,0.0
2025-09-11,GRO_001,Groceries,42,33.67,1414.33,0.2
2025-09-11,GRO_002,Groceries,46,73.92,3400.28,0.0
2025-09-11,GRO_003,Groceries,42,464.56,19511.56,0.0
2025-09-11,GRO_004,Groceries,32,273.75,8759.96,0.0
2025-09-11,GRO_005,Groceries,28,302.18,8461.07,0.0
2025-09-11,GRO_006,Groceries,17,334.0,5677.93,0.0
2025-09-11,GRO_007,Groceries,5,346.58,1732.9,0.1
2025-09-11,GRO_008,Groceries,52,339.4,17648.85,0.1
2025-09-11,GRO_009,Groceries,44,85.02,3740.84,0.0
2025-09-11,GRO_010,Groceries,17,50.09,851.45,0.0
2025-09-11,FUR_001,Furniture,11,279.58,3075.43,0.1
2025-09-11,FUR_002,Furniture,38,317.14,12051.16,0.0
2025-09-11,FUR_003,Furniture,7,108.65,760.53,0.0
2025-09-11,FUR_004,Furniture,11,96.37,1060.1,0.1
2025-09-11,FUR_005,Furniture,23,425.37,9783.55,0.1
2025-09-11,FUR_006,Furniture,8,328.67,2629.36,0.0
2025-09-11,FUR_007,Furniture,45,210.73,9482.73,0.1
2025-09-11,FUR_008,Furniture,45,304.79,13715.61,0.0
2025-09-11,FUR_009,Furniture,28,17.14,480.04,0.0
2025-09-11,FUR_010,Furniture,0,381.85,0.0,0.2
2025-09-11,TOY_001,Toys,55,75.67,4162.11,0.0
2025-09-11,TOY_002,Toys,7,57.48,402.39,0.1
2025-09-11,TOY_003,Toys,19,434.24,8250.55,0.0
2025-09-11,TOY_004,Toys,6,157.96,947.79,0.0
2025-09-11,TOY_005,Toys,9,61.78,555.98,0.0
2025-09-11,TOY_006,Toys,6,411.11,2466.64,0.0
2025-09-11,TOY_007,Toys,36,227.46,8188.64,0.0
2025-09-11,TOY_008,Toys,18,238.4,4291.14,0.0
2025-09-11,TOY_009,Toys,53,127.56,6760.86,0.0
2025-09-11,TOY_010,Toys,26,9.31,241.97,0.1
2025-09-12,ELE_001,Electronics,16,415.87,6653.85,0.0
2025-09-12,ELE_002,Electronics,48,74.24,3563.51,0.0
2025-09-12,ELE_003,Electronics,29,106.04,3075.12,0.0
2025-09-12,ELE_004,Electronics,30,344.68,10340.39,0.0
2025-09-12,ELE_005,Electronics,10,11.11,111.09,0.0
2025-09-12,ELE_006,Electronics,22,328.31,7222.79,0.0
2025-09-12,ELE_007,Electronics,15,404.63,6069.52,0.0
2025-09-12,ELE_008,Electronics,8,226.72,1813.78,0.0
2025-09-12,ELE_009,Electronics,17,316.87,5386.81,0.0
2025-09-12,ELE_010,Electronics,33,264.8,8738.28,0.2
2025-09-12,CLO_001,Clothing,14,229.92,3218.85,0.0
2025-09-12,CLO_002,Clothing,20,351.29,7025.86,0.1
2025-09-12,CLO_003,Clothing,37,23.8,880.74,0.0
2025-09-12,CLO_004,Clothing,32,284.4,9100.78,0.1
2025-09-12,CLO_005,Clothing,16,37.42,598.76,0.0
2025-09-12,CLO_006,Clothing,29,329.24,9547.97,0.0
2025-09-12,CLO_007,Clothing,22,255.78,5627.12,0.2
2025-09-12,CLO_008,Clothing,17,133.5,2269.44,0.1
2025-09-12,CLO_009,Clothing,35,147.64,5167.52,0.0
2025-09-12,CLO_010,Clothing,42,392.58,16488.15,0.0
2025-09-12,GRO_001,Groceries,43,42.09,1810.0,0.0
2025-09-12,GRO_002,Groceries,56,73.92,4139.47,0.0
2025-09-12,GRO_003,Groceries,45,418.1,18814.72,0.1
2025-09-12,GRO_004,Groceries,18,273.75,4927.48,0.0
2025-09-12,GRO_005,Groceries,38,271.96,10334.59,0.1
2025-09-12,GRO_006,Groceries,18,300.6,5410.73,0.1
2025-09-12,GRO_007,Groceries,8,308.07,2464.57,0.2
2025-09-12,GRO_008,Groceries,48,377.11,18101.39,0.0
2025-09-12,GRO_009,Groceries,51,85.02,4335.98,0.0
2025-09-12,GRO_010,Groceries,7,50.09,350.6,0.0
2025-09-12,FUR_001,Furniture,11,310.65,3417.15,0.0
2025-09-12,FUR_002,Furniture,24,317.14,7611.26,0.0
2025-09-12,FUR_003,Furniture,5,108.65,543.24,0.0
2025-09-12,FUR_004,Furniture,8,96.37,770.98,0.1
2025-09-12,FUR_005,Furniture,20,425.37,8507.44,0.1
2025-09-12,FUR_006,Furniture,8,328.67,2629.36,0.0
2025-09-12,FUR_007,Furniture,28,234.14,6555.96,0.0
2025-09-12,FUR_008,Furniture,38,243.83,9265.65,0.2
2025-09-12,FUR_009,Furniture,26,17.14,445.75,0.0
2025-09-12,FUR_010,Furniture,10,477.31,4773.09,0.0
2025-09-12,TOY_001,Toys,51,75.67,3859.41,0.0
2025-09-12,TOY_002,Toys,7,63.87,447.1,0.0
2025-09-12,TOY_003,Toys,33,390.82,12896.92,0.1
2025-09-12,TOY_004,Toys,5,157.96,789.82,0.0
2025-09-12,TOY_005,Toys,8,55.6,444.78,0.1
2025-09-12,TOY_006,Toys,5,328.89,1644.43,0.2
2025-09-12,TOY_007,Toys,55,227.46,12510.43,0.0
2025-09-12,TOY_008,Toys,26,238.4,6198.31,0.0
2025-09-12,TOY_009,Toys,46,127.56,5867.92,0.0
2025-09-12,TOY_010,Toys,20,10.34,206.81,0.0
2025-09-13,ELE_001,Electronics,20,374.28,7485.58,0.1
2025-09-13,ELE_002,Electronics,54,74.24,4008.95,0.0
2025-09-13,ELE_003,Electronics,30,106.04,3181.16,0.0
2025-09-13,ELE_004,Electronics,39,344.68,13442.5,0.0
2025-09-13,ELE_005,Electronics,14,11.11,155.53,0.0
2025-09-13,ELE_006,Electronics,0,328.31,0.0,0.0
2025-09-13,ELE_007,Electronics,21,404.63,8497.33,0.0
2025-09-13,ELE_008,Electronics,7,226.72,1587.06,0.0
2025-09-13,ELE_009,Electronics,34,316.87,10773.63,0.0
2025-09-13,ELE_010,Electronics,39,331.0,12908.83,0.0
2025-09-13,CLO_001,Clothing,16,229.92,3678.68,0.0
2025-09-13,CLO_002,Clothing,24,351.29,8431.04,0.1
2025-09-13,CLO_003,Clothing,55,23.8,1309.21,0.0
2025-09-13,CLO_004,Clothing,63,316.0,19907.95,0.0
2025-09-13,CLO_005,Clothing,25,37.42,935.56,0.0
2025-09-13,CLO_006,Clothing,54,329.24,17778.98,0.0
2025-09-13,CLO_007,Clothing,47,319.72,15026.98,0.0
2025-09-13,CLO_008,Clothing,35,148.33,5191.52,0.0
2025-09-13,CLO_009,Clothing,56,147.64,8268.04,0.0
2025-09-13,CLO_010,Clothing,50,392.58,19628.75,0.0
2025-09-13,GRO_001,Groceries,69,37.88,2613.98,0.1
2025-09-13,GRO_002,Groceries,44,73.92,3252.44,0.0
2025-09-13,GRO_003,Groceries,32,464.56,14865.95,0.0
2025-09-13,GRO_004,Groceries,60,273.75,16424.93,0.0
2025-09-13,GRO_005,Groceries,50,302.18,15109.05,0.0
2025-09-13,GRO_006,Groceries,31,334.0,10353.87,0.0
2025-09-13,GRO_007,Groceries,6,308.07,1848.43,0.2
2025-09-13,GRO_008,Groceries,34,377.11,12821.82,0.0
2025-09-13,GRO_009,Groceries,47,68.02,3196.72,0.2
2025-09-13,GRO_010,Groceries,14,50.09,701.19,0.0
2025-09-13,FUR_001,Furniture,19,310.65,5902.35,0.0
2025-09-13,FUR_002,Furniture,32,253.71,8118.67,0.2
2025-09-13,FUR_003,Furniture,7,108.65,760.53,0.0
2025-09-13,FUR_004,Furniture,14,107.08,1499.13,0.0
2025-09-13,FUR_005,Furniture,41,378.11,15502.44,0.2
2025-09-13,FUR_006,Furniture,9,328.67,2958.03,0.0
2025-09-13,FUR_007,Furniture,62,234.14,14516.77,0.0
2025-09-13,FUR_008,Furniture,39,304.79,11886.86,0.0
2025-09-13,FUR_009,Furniture,40,17.14,685.77,0.0
2025-09-13,FUR_010,Furniture,12,477.31,5727.71,0.0
2025-09-13,TOY_001,Toys,73,68.11,4971.83,0.1
2025-09-13,TOY_002,Toys,11,57.48,632.33,0.1
2025-09-13,TOY_003,Toys,26,434.24,11290.23,0.0
2025-09-13,TOY_004,Toys,0,126.37,0.0,0.2
2025-09-13,TOY_005,Toys,9,49.42,444.78,0.2
2025-09-13,TOY_006,Toys,0,328.89,0.0,0.2
2025-09-13,TOY_007,Toys,74,227.46,16832.21,0.0
2025-09-13,TOY_008,Toys,19,238.4,4529.54,0.0
2025-09-13,TOY_009,Toys,55,127.56,7015.99,0.0
2025-09-13,TOY_010,Toys,29,10.34,299.88,0.0
2025-09-14,ELE_001,Electronics,16,415.87,6653.85,0.0
2025-09-14,ELE_002,Electronics,61,66.82,4075.77,0.1
2025-09-14,ELE_003,Electronics,36,106.04,3817.4,0.0
2025-09-14,ELE_004,Electronics,52,344.68,17923.34,0.0
2025-09-14,ELE_005,Electronics,8,11.11,88.88,0.0
2025-09-14,ELE_006,Electronics,31,295.48,9159.81,0.1
2025-09-14,ELE_007,Electronics,29,404.63,11734.41,0.0
2025-09-14,ELE_008,Electronics,0,204.05,0.0,0.1
2025-09-14,ELE_009,Electronics,22,316.87,6971.17,0.0
2025-09-14,ELE_010,Electronics,35,331.0,11584.85,0.0
2025-09-14,CLO_001,Clothing,21,229.92,4828.27,0.0
2025-09-14,CLO_002,Clothing,24,351.29,8431.04,0.1
2025-09-14,CLO_003,Clothing,55,23.8,1309.21,0.0
2025-09-14,CLO_004,Clothing,61,316.0,19275.95,0.0
2025-09-14,CLO_005,Clothing,24,33.68,808.32,0.1
2025-09-14,CLO_006,Clothing,43,263.39,11325.87,0.2
2025-09-14,CLO_007,Clothing,33,319.72,10550.86,0.0
2025-09-14,CLO_008,Clothing,17,148.33,2521.6,0.0
2025-09-14,CLO_009,Clothing,50,132.88,6643.96,0.1
2025-09-14,CLO_010,Clothing,55,392.58,21591.63,0.0
2025-09-14,GRO_001,Groceries,47,37.88,1780.54,0.1
2025-09-14,GRO_002,Groceries,46,73.92,3400.28,0.0
2025-09-14,GRO_003,Groceries,46,464.56,21369.81,0.0
2025-09-14,GRO_004,Groceries,43,273.75,11771.2,0.0
2025-09-14,GRO_005,Groceries,45,302.18,13598.15,0.0
2025-09-14,GRO_006,Groceries,21,334.0,7013.91,0.0
2025-09-14,GRO_007,Groceries,7,385.09,2695.63,0.0
2025-09-14,GRO_008,Groceries,53,377.11,19986.95,0.0
2025-09-14,GRO_009,Groceries,51,76.52,3902.38,0.1
2025-09-14,GRO_010,Groceries,11,50.09,550.94,0.0
2025-09-14,FUR_001,Furniture,19,310.65,5902.35,0.0
2025-09-14,FUR_002,Furniture,28,317.14,8879.8,0.0
2025-09-14,FUR_003,Furniture,5,86.92,434.59,0.2
2025-09-14,FUR_004,Furniture,13,85.66,1113.64,0.2
2025-09-14,FUR_005,Furniture,39,472.64,18432.78,0.0
2025-09-14,FUR_006,Furniture,13,328.67,4272.72,0.0
2025-09-14,FUR_007,Furniture,82,234.14,19199.6,0.0
2025-09-14,FUR_008,Furniture,43,304.79,13106.02,0.0
2025-09-14,FUR_009,Furniture,36,15.43,555.47,0.1
2025-09-14,FUR_010,Furniture,17,477.31,8114.25,0.0
2025-09-14,TOY_001,Toys,33,75.67,2497.27,0.0
2025-09-14,TOY_002,Toys,18,63.87,1149.7,0.0
2025-09-14,TOY_003,Toys,25,434.24,10855.99,0.0
2025-09-14,TOY_004,Toys,4,142.17,568.67,0.1
2025-09-14,TOY_005,Toys,12,61.78,741.3,0.0
2025-09-14,TOY_006,Toys,5,411.11,2055.53,0.0
2025-09-14,TOY_007,Toys,54,227.46,12282.97,0.0
2025-09-14,TOY_008,Toys,27,238.4,6436.71,0.0
2025-09-14,TOY_009,Toys,79,127.56,10077.51,0.0
2025-09-14,TOY_010,Toys,30,10.34,310.22,0.0
2025-09-15,ELE_001,Electronics,17,415.87,7069.72,0.0
2025-09-15,ELE_002,Electronics,35,74.24,2598.4,0.0
2025-09-15,ELE_003,Electronics,40,106.04,4241.55,0.0
2025-09-15,ELE_004,Electronics,20,344.68,6893.59,0.0
2025-09-15,ELE_005,Electronics,12,11.11,133.31,0.0
2025-09-15,ELE_006,Electronics,24,328.31,7879.41,0.0
2025-09-15,ELE_007,Electronics,18,404.63,7283.43,0.0
2025-09-15,ELE_008,Electronics,7,226.72,1587.06,0.0
2025-09-15,ELE_009,Electronics,20,316.87,6337.43,0.0
2025-09-15,ELE_010,Electronics,37,331.0,12246.84,0.0
2025-09-15,CLO_001,Clothing,13,229.92,2988.93,0.0
2025-09-15,CLO_002,Clothing,15,312.26,4683.91,0.2
2025-09-15,CLO_003,Clothing,36,19.04,685.55,0.2
2025-09-15,CLO_004,Clothing,42,284.4,11944.77,0.1
2025-09-15,CLO_005,Clothing,16,37.42,598.76,0.0
2025-09-15,CLO_006,Clothing,42,329.24,13828.1,0.0
2025-09-15,CLO_007,Clothing,35,319.72,11190.3,0.0
2025-09-15,CLO_008,Clothing,15,133.5,2002.45,0.1
2025-09-15,CLO_009,Clothing,34,132.88,4517.89,0.1
2025-09-15,CLO_010,Clothing,58,353.32,20492.42,0.1
2025-09-15,GRO_001,Groceries,42,42.09,1767.91,0.0
2025-09-15,GRO_002,Groceries,48,73.92,3548.12,0.0
2025-09-15,GRO_003,Groceries,31,371.65,11521.11,0.2
2025-09-15,GRO_004,Groceries,45,273.75,12318.69,0.0
2025-09-15,GRO_005,Groceries,37,271.96,10062.63,0.1
2025-09-15,GRO_006,Groceries,16,334.0,5343.93,0.0
2025-09-15,GRO_007,Groceries,6,385.09,2310.54,0.0
2025-09-15,GRO_008,Groceries,41,377.11,15461.6,0.0
2025-09-15,GRO_009,Groceries,43,85.02,3655.83,0.0
2025-09-15,GRO_010,Groceries,11,50.09,550.94,0.0
2025-09-15,FUR_001,Furniture,12,279.58,3355.02,0.1
2025-09-15,FUR_002,Furniture,36,317.14,11416.88,0.0
2025-09-15,FUR_003,Furniture,5,108.65,543.24,0.0
2025-09-15,FUR_004,Furniture,9,107.08,963.73,0.0
2025-09-15,FUR_005,Furniture,25,425.37,10634.29,0.1
2025-09-15,FUR_006,Furniture,10,328.67,3286.71,0.0
2025-09-15,FUR_007,Furniture,37,210.73,7796.91,0.1
2025-09-15,FUR_008,Furniture,19,243.83,4632.83,0.2
2025-09-15,FUR_009,Furniture,0,17.14,0.0,0.0
2025-09-15,FUR_010,Furniture,14,477.31,6682.33,0.0
2025-09-15,TOY_001,Toys,36,75.67,2724.29,0.0
2025-09-15,TOY_002,Toys,13,63.87,830.34,0.0
2025-09-15,TOY_003,Toys,26,434.24,11290.23,0.0
2025-09-15,TOY_004,Toys,5,157.96,789.82,0.0
2025-09-15,TOY_005,Toys,7,61.78,432.43,0.0
2025-09-15,TOY_006,Toys,3,370.0,1109.99,0.1
2025-09-15,TOY_007,Toys,47,227.46,10690.73,0.0
2025-09-15,TOY_008,Toys,20,190.72,3814.35,0.2
2025-09-15,TOY_009,Toys,51,102.05,5204.59,0.2
2025-09-15,TOY_010,Toys,29,10.34,299.88,0.0
2025-09-16,ELE_001,Electronics,11,415.87,4574.52,0.0
2025-09-16,ELE_002,Electronics,56,74.24,4157.43,0.0
2025-09-16,ELE_003,Electronics,22,106.04,2332.85,0.0
2025-09-16,ELE_004,Electronics,32,344.68,11029.75,0.0
2025-09-16,ELE_005,Electronics,12,10.0,119.98,0.1
2025-09-16,ELE_006,Electronics,21,328.31,6894.48,0.0
2025-09-16,ELE_007,Electronics,19,404.63,7688.06,0.0
2025-09-16,ELE_008,Electronics,5,226.72,1133.62,0.0
2025-09-16,ELE_009,Electronics,17,253.5,4309.45,0.2
2025-09-16,ELE_010,Electronics,27,331.0,8936.88,0.0
2025-09-16,CLO_001,Clothing,19,229.92,4368.44,0.0
2025-09-16,CLO_002,Clothing,23,390.33,8977.49,0.0
2025-09-16,CLO_003,Clothing,31,23.8,737.92,0.0
2025-09-16,CLO_004,Clothing,33,316.0,10427.97,0.0
2025-09-16,CLO_005,Clothing,23,37.42,860.72,0.0
2025-09-16,CLO_006,Clothing,26,329.24,8560.25,0.0
2025-09-16,CLO_007,Clothing,21,319.72,6714.18,0.0
2025-09-16,CLO_008,Clothing,18,133.5,2402.93,0.1
2025-09-16,CLO_009,Clothing,44,147.64,6496.32,0.0
2025-09-16,CLO_010,Clothing,57,353.32,20139.1,0.1
2025-09-16,GRO_001,Groceries,39,42.09,1641.63,0.0
2025-09-16,GRO_002,Groceries,34,73.92,2513.25,0.0
